name_popular, D4EBF8FF, 1F509AFF, 0A3981FF, E38E49FF

name_popular, E5E3D4, 9ABF80, 6A669D, 1C325B

name_pastle, 89A8B2, B3C8CF, E5E1DA, F1F0E8

name_vivid, F94144FF, F3722CFF, F9844AFF, F9C74FFF, 90BE6DFF

name_vivid, 577590FF, 43AA8BFF, 4D908EFF, 277DAFFF, 1A759FFF

name_soft, C7D9EB, D6E5F1, E5EDF7, F1F7FB, FCFDFE

name_soft, F5D5D8, F6E1E4, F8EFF0, FCF8F8, FEFCFD

name_bright, E63946FF, F1FAEEFF, A8DADCFF, 457B9DFF, 1D3557FF

name_bright, F77F00FF, D62828FF, 003049FF, FCBF49FF, EAE2B7FF

name_earth, 3A6351, A3B18A, D9BF77, 9C6644, 5E503F

name_earth, 6D6875, B5838D, E5989B, FAE1DF, FCF2F4

name_fresh, A1C9C9, 92B5B1, 7DA69E, 569384, 366B67

name_fresh, F4A261FF, E76F51FF, 2A9D8FFF, E9C46AFF, FEF5EDFF

name_neutral, F5F5F5, E0E0E0, BDBDBD, 9E9E9E, 757575

name_neutral, 6D6D6D, 424242, 303030, 212121, 101010

name_pastle, E3D5CA, F7EDE2, FFFDFD, B7C4CF, 89B0AE

name_pastle, C6D8D3, E8DDB5, F2E5D7, FFFEF9, D9E8E3

name_sunset, FF7E67, FEA559, FAE588, A1C349

name_mint, 98FF98, B2D8B2, 8FBC94, 4CAF50

name_dream, 6A0572, AB83A1, E6E2E3, F3F3F3

name_berry, 540D6E, EE4266, F8D800, 3A86FF

name_tropical, F3722C, F9C74F, 90BE6D, 43AA8B, 577590

name_citrus, F7EDE2, FFBF46, E36414, 9A031E, 5F0F40

name_midnight, 03045E, 0077B6, 00B4D8, 90E0EF, CAF0F8

name_forest, 2B580C, 639A67, A4BF90, D5E8C5, F6FDE8

name_autumn, 432818, 99582A, DD7230, F4A261, E9C46A

name_ocean, 012A4A, 013A63, 01497C, 2A6F97, 61A5C2, A9D6E5

name_blush, FFD5C2, FFAEBB, FF8E9D, CC728A, 8F4A5B, 4A1F26

name_glow, FFA69E, FFB5A7, FFC3A6, FFE2B7, FFFFE0, A1EAFB

name_frost, E6E8E6, C8D6D3, 9DBFBB, 77A8A5, 537A72, 3C5A54

name_desert, CDB4DB, FFAEBF, FFCCD5, FFE5EC, FFCDB2, FFABAB

name_spring, EDEEC9, D4A5A5, 747F97, 6B4226, D8C99B, 85877C, 353535

name_winter, C9E3FF, A0D6E7, 71B8E8, 3A6EA5, 214D91, 1D2E4F, 101D3A

name_neon, 2FF3E0, 34D1BF, 3A9DAF, 42597E, 502D89, 671CCF, 9104EF

name_grayscale, 0D0D0D, 292929, 555555, 808080, AAAAAA, D5D5D5, F0F0F0

name_earthtone, 524632, 8C6A5E, D3A587, E5CEA4, F2D9C5, F8E9E4, FBFAF6

name_paradise, 1E212B, 4D6A6D, 7C9891, A7C2B5, DCEAD1, FFF4DD, FFCF98, FFAF70

name_galaxy, 191970, 483D8B, 6A5ACD, 7B68EE, D8BFD8, FFDAB9, FFC0CB, FFA07A

name_bluesky, A9C9FF, 93B5C6, 8EA8C3, 647E98, 586F86, 435B73, 314859, 1D2C38

name_metallic, D9D9D9, C0C0C0, A5A5A5, 808080, 5D5D5D, 4C4C4C, 383838, 1E1E1E

name_organic, 645C53, 9F9F9F, CFCFCF, DDDDDD, F4F4F4, 5F7377, 3E4952, 3A3533

name_serene, A2D2FF, CDB4DB, FFAABF, FFC8DD, FFDEE9, FFF6F6, FFFFCB, FFC59B, FFA66D

name_pastel_mint, E4FDE1, C5E8C7, A8D3AD, 84C299, 64AF86, 409673, 236F5F, 125344, 013026

name_vintage, 7D5A50, B4846C, E5B299, F5E0B7, D4CCB0, AFA98A, 707070, 383838, 1E1E1E

name_skyline, 80C2D4, 60A6C3, 5B92AF, 577F9B, 566C87, 515B74, 495062, 3F454F, 2C343D

name_midnight_moon, 120136, 2A2B3D, 5B5D6E, 80808F, AFAFAF, DCDCE4, F1F1F1, FFFFFF, D4B5E3

name_twilight, 341F97, 3C3BB1, 4867B3, 5F89A8, 87A696, A3D7D5, CBFAE1, F8FFDD, FFECB5, FFBCA5

name_sunrise, E63946, F1FAEE, A8DADC, 457B9D, 1D3557, 832C1B, E78B54, F6D380, FBF7DC, FCF4F1

name_harmony, 4B1D1A, 6C6C6C, 8B8B8B, B0B0B0, D5D5D5, F5F5F5, 8A564C, 734C4C, 5C4744, 4C3835

name_energy, E63946, F3722C, F9C74F, 90BE6D, 43AA8B, 577590, 3A5676, 2E3B50, 1B283D, 131D34

name_rainbow, FF0000, FF7F00, FFFF00, 00FF00, 0000FF, 4B0082, 9400D3, FFC0CB, 8A2BE2, 5F9EA0, 4682B4, 191970

name_summer, F4A261, E76F51, 2A9D8F, 264653, F9C74F, 577590, 43AA8B, FFA62B, F57D7B, 3A507E, DDBEA9, 191A19

name_autumn_forest, 512D2A, 814C39, A16846, B68D55, CFAB63, E3CA74, FCF9D1, 7D8B73, 557264, 354C46, 17302E, 0D1C22, 28292A, 454649, 6C6D6F, 888A8B

name_nature, 264653, 2A9D8F, E9C46A, F4A261, E76F51, 5C4A4A, 86A3BF, 325F67, 162D27, 597B6E, 2C4035, 8D9B97, D6E5D4, F7EDE3, FBF9F1, FFFFFF
